order_item_id,order_id,product_id,quantity,unit_price,unit_price_after_discount,line_total,discount_percent,commission_amount,maintenance_amount,shipping_fee_item,estimated_delivery_start,estimated_delivery_end,item_status,is_campaign,product_campaign_id
229,146,P001267,1,3001.24,3001.24,3001.24,0,150.06,0,20,9/13/2025,9/15/2025 0:00,Cancelled,0,
230,146,P000782,1,146.16,146.16,146.16,0,4.38,0,70,9/14/2025,9/15/2025 0:00,Completed,0,
231,147,P002811,2,9903.59,9903.59,19807.18,0,1584.57,0,200,11/29/2025,12/1/2025 0:00,Completed,0,
232,148,P002249,4,7425.9,7425.9,29703.61,0,2376.29,0,200,5/9/2025,5/11/2025 0:00,Completed,0,
233,149,P000172,1,1890.32,1890.32,1890.32,0,226.84,0,20,10/29/2025,10/31/2025 0:00,Cancelled,0,
234,149,P002435,1,140.63,140.63,140.63,0,4.22,0,70,10/31/2025,11/2/2025 0:00,Completed,0,
235,149,P003030,2,89.95,89.95,179.89,0,5.4,0,70,10/31/2025,11/2/2025 0:00,Completed,0,
236,150,P000858,1,145.27,145.27,145.27,0,4.36,0,70,1/17/2025,1/19/2025 0:00,Completed,0,
237,150,P003655,1,4525.1,4525.1,4525.1,0,452.51,0,30,1/18/2025,1/20/2025 0:00,Cancelled,0,
238,151,P004629,1,6526.19,6526.19,6526.19,0,522.09,32.63,150,6/27/2024,6/29/2024 0:00,Completed,0,
239,151,P003088,1,5297.26,5297.26,5297.26,0,423.78,0,200,6/27/2024,6/29/2024 0:00,Completed,0,
240,152,P003552,1,2542,2542,2542,0,203.36,0,70,8/12/2025,8/14/2025 0:00,Completed,0,
241,153,P001040,2,11033.26,10051.3,20102.59,8.9,1608.21,0,200,12/14/2024,12/15/2024 0:00,Completed,1,PC009120
242,153,P000058,1,463.93,385.99,385.99,16.8,46.32,0,20,12/14/2024,12/16/2024 0:00,Refunded,1,
243,153,P004550,1,189.56,181.79,181.79,4.1,5.45,3.64,30,12/13/2024,12/15/2024 0:00,Completed,1,
244,154,P003856,1,7833.72,7833.72,7833.72,0,626.7,0,200,8/17/2024,8/19/2024 0:00,Completed,0,
245,154,P003785,1,1495.36,1495.36,1495.36,0,149.54,0,30,8/18/2024,8/20/2024 0:00,Cancelled,0,
246,155,P000819,2,117.15,109.18,218.37,6.8,6.55,0,70,12/13/2025,12/15/2025 0:00,Completed,1,
247,156,P001732,1,1927.6,1927.6,1927.6,0,154.21,0,50,8/4/2025,8/6/2025 0:00,Cancelled,0,
248,156,P002451,1,550.12,550.12,550.12,0,55.01,0,20,8/4/2025,8/6/2025 0:00,Completed,0,
249,156,P001843,1,304.83,304.83,304.83,0,36.58,0,20,8/4/2025,8/6/2025 0:00,Completed,0,
250,156,P004870,2,786.7,786.7,1573.39,0,157.34,7.87,20,8/2/2025,8/4/2025 0:00,Completed,0,
251,157,P002512,1,1978.06,1978.06,1978.06,0,158.24,0,70,12/28/2023,12/30/2023 0:00,Cancelled,0,
252,158,P001730,3,7855,7855,23564.99,0,1885.2,0,150,10/1/2022,10/3/2022 0:00,Completed,0,
253,159,P001387,1,16319.94,16319.94,16319.94,0,816,0,100,6/21/2025,6/23/2025 0:00,Completed,0,
254,160,P002698,1,5366.73,5366.73,5366.73,0,268.34,0,50,1/12/2023,1/13/2023 0:00,Completed,0,
255,161,P003201,4,80.14,80.14,320.57,0,9.62,0,70,6/19/2025,6/21/2025 0:00,Completed,0,
256,162,P003383,2,164.64,164.64,329.27,0,9.88,0,30,12/24/2025,12/26/2025 0:00,Completed,0,
257,163,P004340,1,7466.42,7466.42,7466.42,0,597.31,37.33,150,6/30/2025,7/1/2025 0:00,Completed,0,
258,163,P004136,1,6152.52,6152.52,6152.52,0,492.2,30.76,100,6/30/2025,7/2/2025 0:00,Completed,0,
259,163,P002502,2,14018.65,14018.65,28037.29,0,2242.98,0,200,6/30/2025,7/2/2025 0:00,Completed,0,
260,164,P004439,1,3408.82,3408.82,3408.82,0,272.71,17.04,100,9/13/2025,9/15/2025 0:00,Completed,0,
261,164,P001716,1,874.39,874.39,874.39,0,69.95,0,50,9/13/2025,9/15/2025 0:00,Completed,0,
262,165,P003248,2,134.83,134.83,269.65,0,8.09,0,50,10/24/2024,10/26/2024 0:00,Completed,0,
263,165,P000642,1,102.98,102.98,102.98,0,3.09,0,50,10/23/2024,10/25/2024 0:00,Completed,0,
264,166,P004134,1,8871.75,8871.75,8871.75,0,709.74,44.36,200,11/4/2025,11/6/2025 0:00,Completed,0,
265,167,P001474,1,6224.02,5551.82,5551.82,10.8,444.15,0,150,4/15/2025,4/16/2025 0:00,Completed,1,
266,168,P003373,1,102.92,102.92,102.92,0,3.09,0,50,6/6/2025,6/8/2025 0:00,Completed,0,
267,169,P002559,1,5335.4,5335.4,5335.4,0,266.77,0,100,12/23/2025,12/24/2025 0:00,Completed,0,
268,169,P002502,2,9338.55,9338.55,18677.11,0,1494.17,0,200,12/24/2025,12/26/2025 0:00,Completed,0,
269,170,P000102,1,83.07,75.42,75.42,9.2,2.26,0,70,4/14/2022,4/16/2022 0:00,Cancelled,1,
270,171,P004572,1,130.83,130.83,130.83,0,3.93,0.65,70,11/8/2025,11/10/2025 0:00,Completed,0,
271,172,P004720,1,960.11,960.11,960.11,0,115.21,4.8,20,12/19/2025,12/21/2025 0:00,Completed,0,
272,173,P003856,4,6226.18,6226.18,24904.7,0,1992.38,0,200,12/23/2025,12/25/2025 0:00,Completed,0,
273,174,P002051,1,12670.02,12670.02,12670.02,0,1013.6,0,200,10/30/2025,10/31/2025 0:00,Completed,0,
274,175,P001689,1,7403.1,6662.79,6662.79,10,533.02,0,200,11/13/2025,11/14/2025 0:00,Completed,1,
275,176,P002691,1,9732.06,9732.06,9732.06,0,486.6,0,100,8/21/2025,8/22/2025 0:00,Completed,0,
276,176,P003755,1,407.99,407.99,407.99,0,48.96,0,20,8/23/2025,8/24/2025 0:00,Completed,0,
277,177,P002783,1,38763.91,38763.91,38763.91,0,1938.2,0,50,8/13/2025,8/15/2025 0:00,Completed,0,
278,178,P004445,1,5657.32,5657.32,5657.32,0,452.59,28.29,150,8/10/2025,8/12/2025 0:00,Completed,0,
279,179,P003052,1,139.68,139.68,139.68,0,4.19,0,50,7/16/2025,7/17/2025 0:00,Refunded,0,
280,180,P004790,1,2515.14,2515.14,2515.14,0,125.76,12.58,50,10/6/2025,10/8/2025 0:00,Completed,0,
281,181,P000491,2,2490.32,2490.32,4980.64,0,398.45,0,100,4/23/2022,4/25/2022 0:00,Completed,0,
282,181,P002487,1,4408.76,4408.76,4408.76,0,352.7,0,200,4/21/2022,4/23/2022 0:00,Cancelled,0,
283,182,P000331,2,437.31,437.31,874.61,0,104.95,0,20,6/10/2024,6/12/2024 0:00,Completed,0,
284,183,P001733,2,1371.15,1371.15,2742.3,0,219.38,0,70,8/26/2022,8/28/2022 0:00,Completed,0,
285,183,P004129,1,13536.44,13536.44,13536.44,0,1082.92,67.68,150,8/27/2022,8/29/2022 0:00,Refunded,0,
286,184,P001481,1,6810.47,6810.47,6810.47,0,544.84,0,200,3/20/2023,3/22/2023 0:00,Completed,0,
287,185,P001519,1,2311.84,2311.84,2311.84,0,184.95,0,70,12/10/2022,12/12/2022 0:00,Completed,0,
288,185,P003246,1,135.02,135.02,135.02,0,4.05,0,70,12/10/2022,12/12/2022 0:00,Completed,0,
289,185,P002736,2,5101.05,5101.05,10202.1,0,816.17,0,150,12/10/2022,12/12/2022 0:00,Cancelled,0,
290,185,P004144,3,13213.04,13213.04,39639.11,0,3171.13,198.2,200,12/10/2022,12/12/2022 0:00,Cancelled,0,
291,186,P001740,1,122.26,122.26,122.26,0,3.67,0,70,11/2/2024,11/4/2024 0:00,Completed,0,
292,187,P003492,1,9300.12,9300.12,9300.12,0,744.01,0,200,12/1/2025,12/3/2025 0:00,Completed,0,
293,187,P003342,1,6558.8,6558.8,6558.8,0,524.7,0,200,12/1/2025,12/3/2025 0:00,Completed,0,
294,188,P003169,2,4159.68,4159.68,8319.36,0,415.97,0,50,3/17/2024,3/19/2024 0:00,Completed,0,
295,189,P003418,2,1916.72,1916.72,3833.44,0,383.34,0,30,5/26/2024,5/28/2024 0:00,Completed,0,
296,190,P000124,1,46.41,46.41,46.41,0,1.39,0,70,9/14/2022,9/15/2022 0:00,Completed,0,
297,191,P003101,1,5583.88,5583.88,5583.88,0,446.71,0,200,5/14/2024,5/16/2024 0:00,Completed,0,
298,192,P002485,1,5666.23,5666.23,5666.23,0,453.3,0,200,11/12/2024,11/14/2024 0:00,Completed,0,
299,193,P004721,2,16645.19,16645.19,33290.37,0,1664.52,166.45,100,11/12/2024,11/14/2024 0:00,Completed,0,
300,193,P001850,1,4439.8,4439.8,4439.8,0,355.18,0,200,11/12/2024,11/14/2024 0:00,Completed,0,
301,194,P003066,1,173.14,173.14,173.14,0,5.19,0,70,4/26/2025,4/28/2025 0:00,Cancelled,0,
302,194,P003184,2,14618.48,14618.48,29236.96,0,1461.85,0,100,4/27/2025,4/29/2025 0:00,Completed,0,
303,195,P003269,2,104.12,104.12,208.24,0,6.25,0,30,8/31/2023,9/1/2023 0:00,Completed,0,
304,195,P004820,1,3888.9,3888.9,3888.9,0,311.11,19.44,150,8/31/2023,9/2/2023 0:00,Completed,0,
305,196,P003655,1,4064.38,4064.38,4064.38,0,406.44,0,30,12/6/2024,12/7/2024 0:00,Completed,0,
306,196,P002032,1,92.49,92.49,92.49,0,2.77,0,70,12/5/2024,12/7/2024 0:00,Completed,0,
307,196,P004824,1,12474.17,12474.17,12474.17,0,997.93,62.37,150,12/6/2024,12/8/2024 0:00,Completed,0,
308,196,P002233,1,13119.2,13119.2,13119.2,0,655.96,0,100,12/6/2024,12/8/2024 0:00,Cancelled,0,
309,197,P002221,1,9392.52,9392.52,9392.52,0,469.63,0,30,1/2/2023,1/4/2023 0:00,Cancelled,0,
310,198,P000002,1,5176.74,5176.74,5176.74,0,258.84,0,100,4/1/2025,4/3/2025 0:00,Completed,0,
311,199,P002804,2,8399.21,8399.21,16798.42,0,1343.87,0,150,6/4/2025,6/6/2025 0:00,Cancelled,0,
312,199,P001472,2,9914.3,9914.3,19828.61,0,1586.29,0,200,6/3/2025,6/5/2025 0:00,Completed,0,
313,200,P003512,1,3540.12,3540.12,3540.12,0,354.01,0,30,12/22/2025,12/24/2025 0:00,Cancelled,0,
314,200,P002873,1,6218.49,6218.49,6218.49,0,310.92,0,20,12/21/2025,12/23/2025 0:00,Completed,0,
315,201,P003943,1,5254.29,5254.29,5254.29,0,420.34,26.27,200,10/17/2024,10/19/2024 0:00,Cancelled,0,
316,201,P003967,2,6962.36,6962.36,13924.72,0,1113.98,69.62,150,10/18/2024,10/20/2024 0:00,Completed,0,
317,202,P003950,1,1125.03,1125.03,1125.03,0,90,5.63,70,4/9/2025,4/11/2025 0:00,Cancelled,0,
318,202,P004196,2,13943.05,13943.05,27886.1,0,2230.89,139.43,200,4/9/2025,4/10/2025 0:00,Completed,0,
319,203,P003540,2,7720.27,7720.27,15440.55,0,1235.24,0,150,1/1/2024,1/3/2024 0:00,Completed,0,
320,203,P000819,1,152.2,152.2,152.2,0,4.57,0,70,1/1/2024,1/3/2024 0:00,Completed,0,
321,203,P000158,4,2537.73,2537.73,10150.92,0,507.55,0,20,1/2/2024,1/3/2024 0:00,Completed,0,
322,204,P001895,2,3541.86,3541.86,7083.71,0,354.19,0,20,12/26/2025,12/28/2025 0:00,Cancelled,0,
323,204,P003084,3,9531.24,9531.24,28593.73,0,2287.5,0,200,12/25/2025,12/27/2025 0:00,Completed,0,
324,204,P002469,1,3931.24,3931.24,3931.24,0,314.5,0,100,12/27/2025,12/29/2025 0:00,Completed,0,
325,205,P001471,1,8015.87,8015.87,8015.87,0,641.27,0,150,10/7/2023,10/9/2023 0:00,Completed,0,
326,205,P001681,1,5930.38,5930.38,5930.38,0,474.43,0,200,10/7/2023,10/8/2023 0:00,Cancelled,0,
327,206,P004859,1,7694.44,7694.44,7694.44,0,615.56,38.47,150,12/15/2025,12/16/2025 0:00,Completed,0,
328,207,P000653,1,186.46,186.46,186.46,0,5.59,0,70,12/16/2023,12/18/2023 0:00,Completed,0,
329,208,P002699,1,18903.17,18903.17,18903.17,0,945.16,0,100,8/31/2022,9/2/2022 0:00,Cancelled,0,
330,208,P004141,1,2019.89,2019.89,2019.89,0,161.59,10.1,50,8/29/2022,8/31/2022 0:00,Completed,0,
331,208,P002020,2,46.63,46.63,93.25,0,2.8,0,70,8/31/2022,9/1/2022 0:00,Refunded,0,
332,208,P001321,1,2308.3,2308.3,2308.3,0,184.66,0,70,8/29/2022,8/31/2022 0:00,Completed,0,
333,209,P000614,1,131.48,131.48,131.48,0,3.94,0,70,5/13/2025,5/15/2025 0:00,Cancelled,0,
334,210,P003853,1,13489.79,13489.79,13489.79,0,1079.18,0,150,8/22/2025,8/23/2025 0:00,Completed,0,
335,210,P004788,2,34485.3,34485.3,68970.6,0,3448.53,344.85,50,8/22/2025,8/24/2025 0:00,Refunded,0,
336,211,P000392,3,11445.43,11445.43,34336.3,0,1716.82,0,100,10/23/2024,10/25/2024 0:00,Completed,0,
337,212,P003000,1,5161.84,5161.84,5161.84,0,412.95,0,150,3/1/2025,3/3/2025 0:00,Completed,0,
338,213,P004849,1,9875.09,9875.09,9875.09,0,790.01,49.38,150,6/26/2025,6/28/2025 0:00,Completed,0,
339,213,P004423,2,1747.31,1747.31,3494.62,0,174.73,17.47,50,6/28/2025,6/30/2025 0:00,Refunded,0,
340,214,P000392,1,18159.06,18159.06,18159.06,0,907.95,0,100,7/18/2023,7/20/2023 0:00,Completed,0,
341,215,P001297,1,5277.87,5277.87,5277.87,0,263.89,0,50,12/28/2025,12/29/2025 0:00,Completed,0,
342,215,P001132,1,232.66,232.66,232.66,0,27.92,0,20,12/27/2025,12/29/2025 0:00,Completed,0,
343,215,P002357,1,129.94,129.94,129.94,0,3.9,0,50,12/27/2025,12/29/2025 0:00,Completed,0,
344,215,P004135,1,14979.36,14979.36,14979.36,0,1198.35,74.9,150,12/27/2025,12/28/2025 0:00,Cancelled,0,
345,216,P004828,2,10596.84,9304.03,18608.05,12.2,1488.64,93.04,200,11/13/2024,11/15/2024 0:00,Completed,1,
346,217,P004021,2,243.36,243.36,486.71,0,48.67,2.43,20,11/24/2025,11/26/2025 0:00,Completed,0,
347,217,P004860,2,6434.97,6434.97,12869.95,0,1029.6,64.35,200,11/24/2025,11/26/2025 0:00,Completed,0,
348,218,P002566,1,18100.88,15548.66,15548.66,14.1,777.43,0,100,10/12/2025,10/14/2025 0:00,Completed,1,
349,218,P002044,3,58.56,53.99,161.97,7.8,4.86,0,50,10/12/2025,10/14/2025 0:00,Completed,1,
350,219,P001172,2,6875.6,6875.6,13751.2,0,1100.1,0,150,5/22/2025,5/24/2025 0:00,Completed,0,
351,219,P003357,1,1339.22,1339.22,1339.22,0,107.14,0,50,5/23/2025,5/25/2025 0:00,Completed,0,
352,220,P002964,1,1978.75,1978.75,1978.75,0,237.45,0,20,7/30/2025,8/1/2025 0:00,Completed,0,
353,221,P003010,1,7457.14,7457.14,7457.14,0,596.57,0,200,4/13/2024,4/14/2024 0:00,Completed,0,
354,222,P003090,1,9667.4,9667.4,9667.4,0,773.39,0,200,11/26/2025,11/28/2025 0:00,Cancelled,0,
355,223,P002880,1,17139.33,17139.33,17139.33,0,856.97,0,100,3/9/2025,3/11/2025 0:00,Completed,0,
356,224,P001110,1,16824.91,15226.54,15226.54,9.5,761.33,0,100,10/12/2025,10/14/2025 0:00,Completed,1,
357,225,P002541,1,11918.16,11918.16,11918.16,0,953.45,0,200,2/23/2024,2/24/2024 0:00,Completed,0,
358,226,P001457,1,7664.57,7664.57,7664.57,0,613.17,0,150,11/26/2025,11/28/2025 0:00,Cancelled,0,
359,227,P002988,1,6901.11,6901.11,6901.11,0,345.06,0,20,9/18/2022,9/20/2022 0:00,Cancelled,0,
360,228,P001742,2,162.92,162.92,325.84,0,9.78,0,50,6/14/2024,6/16/2024 0:00,Completed,0,
361,229,P002529,3,7391.63,6534.2,19602.6,11.6,1568.21,0,150,11/13/2025,11/14/2025 0:00,Completed,1,
362,230,P001202,1,6724.26,6724.26,6724.26,0,537.94,0,200,11/23/2025,11/24/2025 0:00,Completed,0,
363,231,P004799,1,12379.55,12379.55,12379.55,0,618.98,61.9,100,11/16/2023,11/17/2023 0:00,Completed,0,
364,232,P003988,1,1524.56,1524.56,1524.56,0,152.46,7.62,30,6/15/2023,6/16/2023 0:00,Completed,0,
365,232,P002723,2,9460.12,9460.12,18920.23,0,1513.62,0,150,6/15/2023,6/16/2023 0:00,Completed,0,
366,232,P003956,1,2815.75,2815.75,2815.75,0,225.26,14.08,70,6/14/2023,6/15/2023 0:00,Refunded,0,
367,233,P003303,1,12955.44,12955.44,12955.44,0,647.77,0,100,6/17/2025,6/19/2025 0:00,Cancelled,0,
368,234,P003750,1,150.56,150.56,150.56,0,4.52,0,70,8/23/2025,8/25/2025 0:00,Cancelled,0,
369,235,P000786,1,199.81,199.81,199.81,0,5.99,0,70,8/5/2025,8/7/2025 0:00,Completed,0,
370,236,P004659,1,1838.14,1838.14,1838.14,0,91.91,9.19,20,12/18/2025,12/20/2025 0:00,Completed,0,
371,237,P003556,3,12219.53,12219.53,36658.59,0,2932.69,0,200,7/28/2024,7/30/2024 0:00,Cancelled,0,
372,238,P001053,1,2508.19,2508.19,2508.19,0,200.66,0,150,4/4/2024,4/6/2024 0:00,Completed,0,
373,238,P003858,1,6647.42,6647.42,6647.42,0,531.79,0,150,4/5/2024,4/6/2024 0:00,Completed,0,
374,239,P004549,1,52.23,52.23,52.23,0,1.57,1.04,70,9/28/2025,9/30/2025 0:00,Cancelled,0,
375,240,P003348,2,10943.81,10943.81,21887.61,0,1751.01,0,150,11/26/2024,11/28/2024 0:00,Completed,0,
376,241,P003968,1,6741.29,6741.29,6741.29,0,539.3,33.71,150,6/11/2024,6/13/2024 0:00,Refunded,0,
377,241,P001596,1,8211.73,8211.73,8211.73,0,410.59,0,30,6/12/2024,6/14/2024 0:00,Cancelled,0,
378,242,P002719,1,11230.5,11230.5,11230.5,0,898.44,0,200,11/12/2024,11/14/2024 0:00,Completed,0,
379,242,P002376,1,119.64,119.64,119.64,0,3.59,0,70,11/13/2024,11/15/2024 0:00,Completed,0,
380,243,P003303,2,10737.7,10737.7,21475.4,0,1073.77,0,100,9/21/2024,9/23/2024 0:00,Cancelled,0,
381,243,P003120,1,405.37,405.37,405.37,0,32.43,0,50,9/22/2024,9/24/2024 0:00,Cancelled,0,
382,244,P001574,3,13724.88,13724.88,41174.65,0,2058.73,0,100,8/25/2024,8/27/2024 0:00,Cancelled,0,
383,244,P004352,1,8590.05,8590.05,8590.05,0,687.2,42.95,150,8/24/2024,8/26/2024 0:00,Completed,0,
384,244,P003895,1,445.77,445.77,445.77,0,53.49,0,20,8/24/2024,8/25/2024 0:00,Completed,0,
385,245,P000663,1,209.99,209.99,209.99,0,6.3,0,70,5/18/2024,5/20/2024 0:00,Completed,0,
386,246,P003077,1,109.05,109.05,109.05,0,3.27,0,70,2/15/2024,2/17/2024 0:00,Refunded,0,
387,247,P000538,1,539.04,483.52,483.52,10.3,48.35,0,30,12/14/2025,12/15/2025 0:00,Completed,1,
388,248,P004430,1,3638.86,3638.86,3638.86,0,181.94,18.19,20,6/25/2025,6/27/2025 0:00,Completed,0,
389,249,P004689,1,102.54,102.54,102.54,0,3.08,2.05,50,10/27/2025,10/29/2025 0:00,Completed,0,
390,249,P001540,1,3943.88,3943.88,3943.88,0,315.51,0,150,10/26/2025,10/28/2025 0:00,Completed,0,
391,249,P004558,3,159.12,159.12,477.35,0,14.32,2.39,70,10/25/2025,10/27/2025 0:00,Cancelled,0,
392,250,P001534,1,720.76,720.76,720.76,0,57.66,0,50,12/13/2025,12/14/2025 0:00,Cancelled,0,
393,250,P003117,1,7786.96,7786.96,7786.96,0,622.96,0,150,12/12/2025,12/14/2025 0:00,Completed,0,
394,251,P002111,2,6558.16,6558.16,13116.32,0,1049.31,0,100,5/11/2025,5/13/2025 0:00,Cancelled,0,
395,252,P001265,1,16965.01,16965.01,16965.01,0,848.25,0,100,10/13/2024,10/15/2024 0:00,Cancelled,0,
396,253,P004191,1,14960.79,14960.79,14960.79,0,1196.86,74.8,200,9/19/2025,9/21/2025 0:00,Completed,0,
397,254,P001756,1,90.02,90.02,90.02,0,2.7,0,50,12/9/2023,12/11/2023 0:00,Completed,0,
398,255,P003338,1,295.97,295.97,295.97,0,8.88,0,70,12/31/2024,1/2/2025 0:00,Completed,0,
399,256,P003113,1,2596.05,2411.73,2411.73,7.1,192.94,0,50,11/12/2025,11/13/2025 0:00,Cancelled,1,
400,257,P003350,1,1891.96,1891.96,1891.96,0,151.36,0,50,3/20/2025,3/22/2025 0:00,Completed,0,
401,257,P004135,1,9585.78,9585.78,9585.78,0,766.86,47.93,150,3/19/2025,3/20/2025 0:00,Completed,0,
402,257,P004863,2,11565.38,11565.38,23130.76,0,1850.46,115.65,200,3/19/2025,3/21/2025 0:00,Completed,0,
403,258,P003133,1,7814.73,7814.73,7814.73,0,625.18,0,200,10/25/2024,10/27/2024 0:00,Completed,0,
404,259,P000492,1,10828.47,10828.47,10828.47,0,866.28,0,200,8/16/2024,8/17/2024 0:00,Completed,0,
405,259,P003327,1,750.68,750.68,750.68,0,75.07,0,20,8/14/2024,8/16/2024 0:00,Completed,0,
406,260,P001713,1,4257.4,4257.4,4257.4,0,340.59,0,150,3/19/2024,3/21/2024 0:00,Completed,0,
407,260,P001849,2,7984.17,7984.17,15968.34,0,1277.47,0,200,3/18/2024,3/20/2024 0:00,Completed,0,
408,261,P002258,1,5129.02,5129.02,5129.02,0,410.32,0,200,12/28/2024,12/30/2024 0:00,Completed,0,
409,262,P003230,3,121.05,121.05,363.15,0,10.89,0,70,9/23/2023,9/25/2023 0:00,Completed,0,
410,262,P000503,1,3587.3,3587.3,3587.3,0,286.98,0,150,9/23/2023,9/25/2023 0:00,Completed,0,
411,262,P002528,1,10547.6,10547.6,10547.6,0,843.81,0,200,9/22/2023,9/23/2023 0:00,Completed,0,
412,263,P001049,1,4221.53,4221.53,4221.53,0,337.72,0,200,10/2/2025,10/3/2025 0:00,Completed,0,
413,263,P004629,1,4319.7,4319.7,4319.7,0,345.58,21.6,150,10/2/2025,10/4/2025 0:00,Completed,0,
414,263,P001180,1,2874.47,2874.47,2874.47,0,229.96,0,150,10/3/2025,10/4/2025 0:00,Completed,0,
415,264,P000486,1,6099.41,6099.41,6099.41,0,487.95,0,150,11/19/2024,11/21/2024 0:00,Completed,0,
416,265,P003133,1,12062.98,12062.98,12062.98,0,965.04,0,200,12/28/2023,12/29/2023 0:00,Cancelled,0,
417,265,P004721,1,10669.78,10669.78,10669.78,0,533.49,53.35,100,12/28/2023,12/30/2023 0:00,Completed,0,
418,266,P002597,2,158.88,158.88,317.76,0,38.13,0,20,12/25/2025,12/27/2025 0:00,Completed,0,
419,267,P000313,2,297.34,297.34,594.68,0,17.84,0,70,12/27/2023,12/28/2023 0:00,Completed,0,
420,268,P002122,3,3923.4,3923.4,11770.19,0,1177.02,0,30,11/18/2023,11/20/2023 0:00,Completed,0,
421,269,P004182,2,9024,9024,18048,0,1443.84,90.24,150,10/10/2024,10/12/2024 0:00,Completed,0,
422,269,P000428,3,209.9,209.9,629.71,0,18.89,0,70,10/9/2024,10/10/2024 0:00,Completed,0,
423,270,P002259,4,1939.11,1939.11,7756.45,0,620.52,0,70,2/1/2025,2/3/2025 0:00,Cancelled,0,
424,270,P002548,1,6523.67,6523.67,6523.67,0,521.89,0,200,1/31/2025,2/1/2025 0:00,Cancelled,0,
425,270,P002113,1,2015.89,2015.89,2015.89,0,201.59,0,30,1/31/2025,2/2/2025 0:00,Completed,0,
426,271,P002340,3,988.33,988.33,2965,0,296.5,0,30,12/1/2025,12/3/2025 0:00,Refunded,0,
427,272,P003339,3,9838.3,9838.3,29514.9,0,2361.19,0,200,8/2/2025,8/4/2025 0:00,Cancelled,0,
428,273,P001875,1,845.33,845.33,845.33,0,67.63,0,70,9/30/2025,10/2/2025 0:00,Completed,0,
429,273,P000625,1,55.6,55.6,55.6,0,1.67,0,70,9/30/2025,10/2/2025 0:00,Completed,0,
430,273,P002485,1,11857.94,11857.94,11857.94,0,948.64,0,200,10/1/2025,10/2/2025 0:00,Completed,0,
431,274,P004678,1,2145.76,2145.76,2145.76,0,214.58,10.73,30,10/1/2023,10/3/2023 0:00,Completed,0,
432,274,P002168,1,1427.92,1427.92,1427.92,0,171.35,0,20,9/30/2023,10/2/2023 0:00,Cancelled,0,
433,274,P002791,1,41.13,41.13,41.13,0,1.23,0,70,9/30/2023,10/2/2023 0:00,Completed,0,
434,275,P004587,1,157.24,157.24,157.24,0,4.72,0.79,70,7/13/2025,7/15/2025 0:00,Completed,0,
435,275,P003157,2,465.4,465.4,930.8,0,93.08,0,20,7/12/2025,7/14/2025 0:00,Completed,0,
436,276,P001882,1,31646.83,29494.85,29494.85,6.8,1474.74,0,50,12/12/2022,12/14/2022 0:00,Completed,1,
437,276,P004828,1,7672.15,6736.14,6736.14,12.2,538.89,33.68,200,12/12/2022,12/14/2022 0:00,Completed,1,
438,277,P002490,1,12263.94,12263.94,12263.94,0,981.12,0,200,8/11/2025,8/13/2025 0:00,Completed,0,
439,277,P002508,2,11269.54,11269.54,22539.08,0,1803.13,0,200,8/12/2025,8/14/2025 0:00,Completed,0,
440,278,P001742,1,34.65,34.65,34.65,0,1.04,0,50,3/20/2025,3/22/2025 0:00,Completed,0,
441,278,P003187,1,18273.12,18273.12,18273.12,0,913.66,0,100,3/20/2025,3/22/2025 0:00,Completed,0,
442,278,P001718,3,7420.4,7420.4,22261.19,0,1780.9,0,150,3/20/2025,3/22/2025 0:00,Completed,0,
443,279,P002808,1,7882.6,7882.6,7882.6,0,630.61,0,150,9/23/2025,9/24/2025 0:00,Cancelled,0,
444,280,P002893,1,61.85,59.19,59.19,4.3,1.78,0,70,12/13/2025,12/15/2025 0:00,Completed,1,
445,281,P000361,1,225.82,225.82,225.82,0,27.1,0,20,11/9/2025,11/11/2025 0:00,Completed,0,
446,282,P004347,1,6813.84,6813.84,6813.84,0,545.11,34.07,200,7/29/2025,7/31/2025 0:00,Cancelled,0,
447,283,P002887,1,124.72,124.72,124.72,0,3.74,0,70,10/16/2024,10/18/2024 0:00,Completed,0,
448,284,P003864,1,12322.75,12322.75,12322.75,0,985.82,0,150,7/15/2024,7/17/2024 0:00,Completed,0,
449,285,P002266,1,8369.06,8369.06,8369.06,0,669.52,0,150,4/12/2025,4/14/2025 0:00,Completed,0,
450,286,P002215,1,8784.76,8784.76,8784.76,0,439.24,0,100,6/15/2025,6/17/2025 0:00,Completed,0,
451,286,P002741,1,9250.47,9250.47,9250.47,0,740.04,0,150,6/14/2025,6/16/2025 0:00,Cancelled,0,
452,286,P002412,1,52.25,52.25,52.25,0,1.57,0,70,6/13/2025,6/14/2025 0:00,Completed,0,
453,287,P004650,1,128.39,128.39,128.39,0,3.85,2.57,70,12/31/2025,1/2/2026 0:00,Completed,0,
454,288,P002180,1,390.65,390.65,390.65,0,46.88,0,20,11/2/2025,11/4/2025 0:00,Completed,0,
455,288,P004349,1,5469.82,5469.82,5469.82,0,437.59,27.35,150,11/4/2025,11/6/2025 0:00,Cancelled,0,
456,289,P003084,2,5346.28,5346.28,10692.55,0,855.4,0,200,12/29/2023,12/31/2023 0:00,Cancelled,0,
457,290,P004863,1,10399.35,10399.35,10399.35,0,831.95,52,200,12/31/2025,1/2/2026 0:00,Cancelled,0,
458,291,P000084,2,532.75,486.94,973.88,8.6,116.87,0,20,10/12/2025,10/14/2025 0:00,Completed,1,PC011469
