order_id,order_date,customer_id,order_day,year_month,subtotal_amount,shipping_fee_total,commission_total,maintenance_total,total_amount,campaign_id
56856,8/5/2025,C047617,8/5/2025,2025-08,1759.97,50,88,0,1809.97,
258737,12/28/2025,C019169,12/28/2025,2025-12,21288.81,200,1703.1,0,21488.81,
200180,10/6/2025,C041361,10/6/2025,2025-10,11265.46,200,901.24,56.33,11465.46,
190047,9/8/2023,C002251,9/8/2023,2023-09,364.9,140,10.94,0,504.9,
34734,8/27/2022,C005957,8/27/2022,2022-08,11740.19,200,939.22,0,11940.19,
19592,12/4/2023,C020376,12/4/2023,2023-12,10684.26,200,854.74,0,10884.26,
169593,11/4/2025,C024492,11/4/2025,2025-11,45.08,70,1.35,0,115.08,
184892,12/27/2025,C040526,12/27/2025,2025-12,25410.18,400,2032.82,70.21,25810.18,
107885,11/4/2022,C006259,11/4/2022,2022-11,529.68,140,15.89,0,669.68,
42234,12/12/2024,C019703,12/12/2024,2024-12,4515.65,50,361.25,0,4565.65,C015
282876,12/10/2025,C008388,12/10/2025,2025-12,39020.73,450,3108.86,0.74,39470.73,
270197,12/12/2025,C043036,12/12/2025,2025-12,38.54,50,1.16,0,88.54,
81841,9/10/2025,C037996,9/10/2025,2025-09,3498.49,150,279.88,0,3648.49,
204671,5/29/2025,C003701,5/29/2025,2025-05,6955.79,200,556.46,0,7155.79,
211162,9/8/2023,C012584,9/8/2023,2023-09,8451.05,30,845.1,0,8481.05,
198255,12/14/2023,C024629,12/14/2023,2023-12,10428,220,760.05,12.36,10648,
40781,12/23/2025,C011817,12/23/2025,2025-12,6746.01,120,552.29,0,6866.01,
79588,11/13/2025,C047941,11/13/2025,2025-11,600.79,20,72.09,0,620.79,
70323,9/21/2025,C017065,9/21/2025,2025-09,27956.4,30,1397.82,0,27986.4,
115714,7/20/2024,C009840,7/20/2024,2024-07,9157.33,50,457.87,0,9207.33,
163032,6/29/2022,C004723,6/29/2022,2022-06,147.71,70,4.43,0,217.71,
159316,1/11/2025,C014514,1/11/2025,2025-01,13690.53,200,1095.24,0,13890.53,
163054,11/6/2023,C022713,11/6/2023,2023-11,1245.61,30,124.56,0,1275.61,
218270,12/24/2022,C001528,12/24/2022,2022-12,5827.86,150,466.23,0,5977.86,
151756,11/18/2025,C055361,11/18/2025,2025-11,429.55,20,51.55,0,449.55,
136226,8/7/2025,C029670,8/7/2025,2025-08,2145.87,70,171.67,0,2215.87,
101225,5/27/2024,C015460,5/27/2024,2024-05,3395.17,30,339.52,16.98,3425.17,
109972,11/22/2025,C000557,11/22/2025,2025-11,64748.49,120,3292.97,0,64868.49,
198241,10/17/2025,C029451,10/17/2025,2025-10,7930.38,100,634.43,0,8030.38,
165785,12/31/2025,C002052,12/31/2025,2025-12,271.21,20,27.12,0,291.21,
241594,10/19/2024,C011860,10/19/2024,2024-10,7852.84,200,628.22,0,8052.84,
116908,12/21/2023,C022144,12/21/2023,2023-12,12557.43,230,1003.01,0,12787.43,
31462,8/19/2025,C003541,8/19/2025,2025-08,7826.31,100,391.32,0,7926.31,
208612,5/31/2023,C007162,5/31/2023,2023-05,3261.79,200,240.82,0,3461.79,
123254,12/7/2025,C018359,12/7/2025,2025-12,3292.62,100,263.41,16.46,3392.62,
20914,11/24/2025,C045864,11/24/2025,2025-11,3028.46,70,216.38,0,3098.46,
276461,10/10/2022,C005323,10/10/2022,2022-10,162.7,70,4.88,0,232.7,
243692,5/23/2025,C021634,5/23/2025,2025-05,12353.56,220,981.34,0,12573.56,
275091,12/19/2025,C052024,12/19/2025,2025-12,14387.24,200,1070.42,0,14587.24,
99935,12/31/2025,C035353,12/31/2025,2025-12,257.8,50,7.73,0,307.8,
160510,10/7/2024,C001092,10/7/2024,2024-10,14888.53,30,1488.85,0,14918.53,
8450,11/19/2025,C039575,11/19/2025,2025-11,910.9,20,109.31,0,930.9,
15797,4/24/2022,C003619,4/24/2022,2022-04,26204.63,150,2096.37,0,26354.63,
257148,12/12/2025,C053231,12/12/2025,2025-12,11014.82,240,875.63,0,11254.82,
164092,10/30/2024,C004702,10/30/2024,2024-10,9681.72,300,764.3,0,9981.72,
98903,12/12/2025,C057423,12/12/2025,2025-12,12841.47,170,640.1,0,13011.47,C020
252054,10/15/2023,C018662,10/15/2023,2023-10,12460.71,150,996.86,0,12610.71,
257574,8/25/2025,C003828,8/25/2025,2025-08,4654.32,150,372.35,0,4804.32,
181798,8/10/2025,C039323,8/10/2025,2025-08,12080.95,150,966.48,60.4,12230.95,
239341,11/25/2025,C002144,11/25/2025,2025-11,18212.73,170,934.65,91.06,18382.73,
71068,8/25/2025,C018037,8/25/2025,2025-08,4435.29,100,354.82,0,4535.29,
16206,7/6/2023,C003729,7/6/2023,2023-07,13567.67,200,1085.41,0,13767.67,
163806,11/12/2024,C022290,11/12/2024,2024-11,13545.54,220,1110.64,3.37,13765.54,
174214,3/17/2025,C010958,3/17/2025,2025-03,5564.53,20,278.23,0,5584.53,
22087,6/16/2025,C006146,6/16/2025,2025-06,83.42,50,2.5,0,133.42,
277537,12/5/2024,C036585,12/5/2024,2024-12,13403.19,100,670.16,0,13503.19,
66226,12/18/2024,C004331,12/18/2024,2024-12,77.42,70,2.32,1.55,147.42,
35690,12/7/2024,C003572,12/7/2024,2024-12,34255.38,570,2733.36,0,34825.38,
170012,8/22/2023,C017114,8/22/2023,2023-08,15493.05,20,774.65,0,15513.05,
183761,8/12/2025,C010629,8/12/2025,2025-08,21925.09,200,1754.01,0,22125.09,
16195,2/25/2025,C037885,2/25/2025,2025-02,9674.73,100,773.98,0,9774.73,
240709,1/6/2024,C000507,1/6/2024,2024-01,10023.38,200,801.87,0,10223.38,
172965,10/10/2024,C016599,10/10/2024,2024-10,341.67,70,10.25,0,411.67,C013
128682,4/7/2023,C009318,4/7/2023,2023-04,6971.92,150,557.75,0,7121.92,
263182,9/25/2025,C048357,9/25/2025,2025-09,4359.62,100,208.43,9.55,4459.62,
204910,4/21/2024,C023269,4/21/2024,2024-04,16099.12,150,1287.93,80.5,16249.12,
20391,12/18/2023,C010724,12/18/2023,2023-12,38625.19,50,1931.26,193.13,38675.19,
23102,7/25/2025,C003195,7/25/2025,2025-07,16078.39,400,1286.27,0,16478.39,
239497,1/28/2023,C004601,1/28/2023,2023-01,14060.09,150,1124.81,70.3,14210.09,
169052,5/25/2025,C042291,5/25/2025,2025-05,27298.13,300,2183.85,0,27598.13,
258128,12/20/2025,C030673,12/20/2025,2025-12,2559.63,70,204.77,0,2629.63,
194924,12/12/2025,C029523,12/12/2025,2025-12,91.21,50,2.74,0,141.21,C020
167383,12/28/2025,C054387,12/28/2025,2025-12,30401.4,250,2432.12,0,30651.4,
173791,9/10/2024,C010398,9/10/2024,2024-09,14412.29,200,1152.98,0,14612.29,
265967,12/17/2025,C054128,12/17/2025,2025-12,100642.21,100,5057.53,4.24,100742.21,
187359,4/22/2023,C002723,4/22/2023,2023-04,31505.45,150,2520.44,0,31655.45,
196207,10/20/2025,C041020,10/20/2025,2025-10,5303.47,200,424.28,0,5503.47,
239409,9/26/2024,C005565,9/26/2024,2024-09,10278,270,819.72,0,10548,
1383,10/22/2025,C054717,10/22/2025,2025-10,5795.69,200,463.66,0,5995.69,
297227,12/18/2024,C008800,12/18/2024,2024-12,49051.21,100,2452.56,0,49151.21,
197667,12/30/2024,C010148,12/30/2024,2024-12,443.93,50,13.32,0,493.93,
106018,9/2/2025,C018727,9/2/2025,2025-09,50883.09,100,2544.15,254.42,50983.09,
179362,12/12/2023,C020126,12/12/2023,2023-12,5068.83,200,405.51,0,5268.83,
285833,10/7/2025,C051058,10/7/2025,2025-10,10604.19,200,848.34,0,10804.19,
96144,11/8/2025,C053596,11/8/2025,2025-11,25487.8,280,2034.2,0,25767.8,
66404,12/17/2024,C015012,12/17/2024,2024-12,12125.29,200,970.02,0,12325.29,
74374,10/5/2022,C006800,10/5/2022,2022-10,13269.86,270,1094.48,4.35,13539.86,
55571,2/19/2025,C027391,2/19/2025,2025-02,25513.05,300,1708.73,0,25813.05,
14253,10/21/2025,C022111,10/21/2025,2025-10,13355.98,230,1220.33,0,13585.98,
72544,9/15/2024,C026538,9/15/2024,2024-09,9309.56,150,744.76,0,9459.56,
111837,12/30/2025,C029460,12/30/2025,2025-12,29176.51,350,2316.85,0,29526.51,
119803,5/14/2024,C027145,5/14/2024,2024-05,1693.76,30,169.38,0,1723.76,
277756,4/14/2024,C000457,4/14/2024,2024-04,93.12,70,2.79,0,163.12,C011
121299,10/14/2025,C016047,10/14/2025,2025-10,5031.42,200,402.51,0,5231.42,
99422,12/22/2025,C027138,12/22/2025,2025-12,6455.47,150,516.44,0,6605.47,
282466,10/8/2025,C032396,10/8/2025,2025-10,73254.48,100,3662.72,0,73354.48,
33364,12/23/2025,C036098,12/23/2025,2025-12,22972.54,230,1347.46,81.72,23202.54,
6622,2/14/2024,C022455,2/14/2024,2024-02,56118.6,550,4489.49,0,56668.6,
173351,9/29/2025,C044482,9/29/2025,2025-09,91.36,30,2.74,1.83,121.36,
168527,12/7/2025,C053459,12/7/2025,2025-12,6614.91,200,529.19,0,6814.91,
64829,6/18/2025,C012017,6/18/2025,2025-06,2940.6,150,235.25,0,3090.6,
256873,6/21/2025,C024807,6/21/2025,2025-06,5217.04,30,521.7,0,5247.04,
260441,4/23/2022,C002678,4/23/2022,2022-04,32872.43,350,2629.79,0,33222.43,
32545,10/20/2025,C020845,10/20/2025,2025-10,35582.23,390,2796.85,0,35972.23,
239380,6/30/2023,C008417,6/30/2023,2023-06,110395.83,280,5851.51,0,110675.83,
130412,9/15/2024,C007738,9/15/2024,2024-09,17351.35,240,1384.72,81.71,17591.35,
183243,8/28/2023,C016691,8/28/2023,2023-08,12405.22,80,1025.34,0,12485.22,
105589,11/16/2024,C035802,11/16/2024,2024-11,21429.91,170,1724.87,0,21599.91,
86050,6/15/2023,C000742,6/15/2023,2023-06,2270.7,150,181.66,0,2420.7,
28923,11/24/2024,C013449,11/24/2024,2024-11,2612.23,70,208.98,0,2682.23,
121666,7/27/2025,C010599,7/27/2025,2025-07,5779.58,150,462.37,28.9,5929.58,
21823,11/29/2025,C037067,11/29/2025,2025-11,10403.4,200,832.27,0,10603.4,
6450,7/5/2025,C026635,7/5/2025,2025-07,37198.03,50,1859.9,185.99,37248.03,
45511,11/2/2025,C039500,11/2/2025,2025-11,83.12,50,2.49,0,133.12,
57786,6/24/2025,C013330,6/24/2025,2025-06,12653.92,220,1038.01,0,12873.92,
117540,8/14/2022,C005390,8/14/2022,2022-08,13507.42,100,675.37,0,13607.42,
182941,8/5/2022,C005522,8/5/2022,2022-08,8133.24,100,406.66,40.67,8233.24,
251972,5/1/2025,C038727,5/1/2025,2025-05,41.03,70,1.23,0,111.03,
3092,5/12/2024,C028238,5/12/2024,2024-05,12541.39,200,1161.47,61.53,12741.39,
7865,11/12/2025,C047072,11/12/2025,2025-11,4265.98,200,341.28,0,4465.98,
122754,5/23/2025,C037094,5/23/2025,2025-05,1533.81,90,72.01,6.5,1623.81,
160612,4/29/2025,C041145,4/29/2025,2025-04,5666.86,200,453.35,28.33,5866.86,
32027,6/20/2025,C031662,6/20/2025,2025-06,5905.9,150,472.47,0,6055.9,
16537,11/16/2025,C025585,11/16/2025,2025-11,46426.67,550,3714.14,0,46976.67,
203268,1/4/2023,C007565,1/4/2023,2023-01,10714.71,200,857.18,0,10914.71,
27705,11/30/2024,C035649,11/30/2024,2024-11,10008.35,200,800.67,0,10208.35,
203550,12/25/2024,C023571,12/25/2024,2024-12,5563.99,220,433.31,4.72,5783.99,
190757,4/15/2024,C023676,4/15/2024,2024-04,48279.53,350,3021.85,29.01,48629.53,C011
15961,5/2/2023,C009242,5/2/2023,2023-05,13139.14,180,1175.53,0,13319.14,
217604,4/26/2025,C038545,4/26/2025,2025-04,18840.49,350,1507.24,0,19190.49,
19187,8/8/2025,C039750,8/8/2025,2025-08,17746.39,340,1412.61,88.03,18086.39,
285468,12/31/2023,C008440,12/31/2023,2023-12,14740.19,150,1179.22,0,14890.19,
236015,12/29/2025,C026977,12/29/2025,2025-12,8953.4,150,716.27,0,9103.4,
207622,10/10/2022,C004917,10/10/2022,2022-10,4765.6,150,381.25,23.83,4915.6,
140396,10/3/2025,C026626,10/3/2025,2025-10,1722.14,70,137.77,8.61,1792.14,
111532,12/12/2025,C023534,12/12/2025,2025-12,4885.36,20,586.24,24.43,4905.36,
110848,12/5/2025,C001167,12/5/2025,2025-12,5022.67,30,502.27,0,5052.67,
53243,11/20/2025,C022895,11/20/2025,2025-11,5480.79,20,274.04,0,5500.79,
274507,12/27/2025,C032086,12/27/2025,2025-12,11279.42,150,902.35,0,11429.42,
63197,1/8/2025,C025834,1/8/2025,2025-01,563.69,50,45.09,0,613.69,
299838,9/16/2024,C010670,9/16/2024,2024-09,6300.47,250,502.9,31.39,6550.47,
271370,11/27/2024,C012547,11/27/2024,2024-11,5595.09,150,447.61,0,5745.09,
194758,10/29/2022,C009734,10/29/2022,2022-10,26325.9,150,2106.07,131.63,26475.9,
296187,12/25/2024,C014288,12/25/2024,2024-12,12482.46,230,990.16,3.38,12712.46,
22354,12/1/2024,C038005,12/1/2024,2024-12,735.41,70,58.83,0,805.41,
266533,10/1/2024,C035303,10/1/2024,2024-10,149.99,30,4.5,3,179.99,
253455,9/16/2025,C002434,9/16/2025,2025-09,85397.08,200,4862.98,328.13,85597.08,
9001,10/10/2023,C009236,10/10/2023,2023-10,9307.43,100,465.37,0,9407.43,
259528,6/4/2024,C002778,6/4/2024,2024-06,4271.02,100,386.29,0,4371.02,
89994,12/27/2025,C026118,12/27/2025,2025-12,5801.46,220,481.84,0,6021.46,
109227,12/31/2023,C007293,12/31/2023,2023-12,15799.94,100,790,0,15899.94,
224889,6/30/2025,C027911,6/30/2025,2025-06,1769.6,20,212.35,0,1789.6,
140746,9/17/2024,C000483,9/17/2024,2024-09,8734.03,170,702.47,0,8904.03,
285313,8/11/2025,C027036,8/11/2025,2025-08,7331.2,150,586.5,36.66,7481.2,
160075,4/29/2022,C000137,4/29/2022,2022-04,18667.08,350,1493.37,46.96,19017.08,
173827,11/11/2025,C013228,11/11/2025,2025-11,2221.08,20,111.05,0,2241.08,C019
94645,8/12/2025,C000471,8/12/2025,2025-08,2812.85,30,281.28,14.06,2842.85,
87931,12/20/2025,C007039,12/20/2025,2025-12,7540.64,100,377.03,0,7640.64,
50339,10/21/2025,C027888,10/21/2025,2025-10,495.97,20,59.52,2.48,515.97,
265072,5/11/2023,C010090,5/11/2023,2023-05,3639.41,50,291.15,18.2,3689.41,
295259,11/16/2025,C046081,11/16/2025,2025-11,10763.67,200,861.09,53.82,10963.67,
6804,12/12/2025,C002588,12/12/2025,2025-12,50332.35,300,3772.18,0,50632.35,C020
259571,6/21/2025,C015120,6/21/2025,2025-06,8578.54,170,781.07,0,8748.54,
278603,2/20/2023,C006128,2/20/2023,2023-02,37856.31,150,3028.5,0,38006.31,
261027,4/21/2025,C039931,4/21/2025,2025-04,16119.78,100,805.99,0,16219.78,
215127,11/5/2025,C035079,11/5/2025,2025-11,314,20,37.68,1.57,334,
441,9/16/2025,C031367,9/16/2025,2025-09,144.16,50,4.32,0,194.16,
40160,11/14/2025,C019512,11/14/2025,2025-11,34303.62,300,2744.29,54.05,34603.62,
263489,12/30/2025,C001872,12/30/2025,2025-12,1691.09,20,84.55,0,1711.09,
64929,1/20/2022,C000198,1/20/2022,2022-01,24559.91,200,1964.79,0,24759.91,
164925,8/5/2025,C017586,8/5/2025,2025-08,25403.65,200,2032.29,127.02,25603.65,
192606,9/14/2025,C027740,9/14/2025,2025-09,1841.76,100,130.95,0,1941.76,
248123,1/19/2025,C004821,1/19/2025,2025-01,5581.62,100,446.53,27.91,5681.62,
33676,4/23/2023,C004723,4/23/2023,2023-04,2361.96,120,185.22,0.37,2481.96,
267106,12/12/2022,C005659,12/12/2022,2022-12,61625.01,430,4361.92,54.38,62055.01,C005
150372,12/19/2024,C024554,12/19/2024,2024-12,6576.05,150,526.08,0,6726.05,
198638,11/11/2025,C028028,11/11/2025,2025-11,4182.5,50,334.6,0,4232.5,
19517,8/7/2025,C006270,8/7/2025,2025-08,27193.39,50,1359.67,0,27243.39,
223204,1/10/2025,C027161,1/10/2025,2025-01,5656.29,200,452.5,28.28,5856.29,
110989,2/14/2025,C034869,2/14/2025,2025-02,128.7,50,3.86,0,178.7,
139250,6/5/2023,C011126,6/5/2023,2023-06,27085.07,600,2166.8,0,27685.07,
275332,8/28/2025,C039130,8/28/2025,2025-08,12421.22,200,993.7,0,12621.22,
9769,11/22/2024,C027591,11/22/2024,2024-11,629.2,20,75.5,0,649.2,
49128,12/12/2025,C015947,12/12/2025,2025-12,6491.04,150,519.28,32.46,6641.04,
175928,10/10/2025,C036867,10/10/2025,2025-10,17234.74,150,1378.78,0,17384.74,C018
111413,12/31/2025,C006550,12/31/2025,2025-12,11210.54,300,913.16,29.85,11510.54,
270189,7/10/2025,C016780,7/10/2025,2025-07,14167.98,420,1152.44,31.33,14587.98,
211818,10/30/2022,C007457,10/30/2022,2022-10,2747.92,70,219.83,13.74,2817.92,
176317,5/16/2025,C029040,5/16/2025,2025-05,32247.51,320,2237.2,0,32567.51,
297411,8/29/2025,C029522,8/29/2025,2025-08,21983.31,50,1099.17,0,22033.31,
205916,11/29/2023,C022604,11/29/2023,2023-11,6281.28,150,502.5,31.41,6431.28,
138225,8/8/2025,C008883,8/8/2025,2025-08,8837.29,270,697.84,0,9107.29,
281375,9/9/2025,C012619,9/9/2025,2025-09,372.84,30,11.19,0,402.84,
158264,6/25/2025,C037160,6/25/2025,2025-06,5897.45,300,464.06,8.57,6197.45,
18920,5/24/2024,C003578,5/24/2024,2024-05,2538.43,100,203.07,0,2638.43,
237909,9/16/2024,C029568,9/16/2024,2024-09,30.62,50,0.92,0,80.62,
90399,10/17/2025,C006852,10/17/2025,2025-10,16606.98,200,1328.56,0,16806.98,
259261,11/13/2024,C005753,11/13/2024,2024-11,22436.22,350,1794.9,53.67,22786.22,
286089,11/23/2025,C013149,11/23/2025,2025-11,28007.16,420,2235.99,71.09,28427.16,
93200,6/17/2023,C014662,6/17/2023,2023-06,8773.3,290,657.19,17.87,9063.3,
253034,10/31/2024,C010281,10/31/2024,2024-10,6003.77,150,480.3,0,6153.77,
117070,11/29/2025,C052079,11/29/2025,2025-11,269.55,20,32.35,0,289.55,
86784,7/3/2025,C023083,7/3/2025,2025-07,4152.65,110,368.05,4.33,4262.65,
256961,8/20/2024,C024214,8/20/2024,2024-08,9511.11,220,755.93,0,9731.11,
200853,10/31/2025,C009001,10/31/2025,2025-10,11480.48,320,907.67,0,11800.48,
174533,8/18/2024,C021271,8/18/2024,2024-08,13113.28,130,1169.12,0,13243.28,
184224,4/19/2025,C020682,4/19/2025,2025-04,23463.38,200,1877.07,0,23663.38,
161467,12/24/2025,C003952,12/24/2025,2025-12,144.16,70,4.32,0.72,214.16,
226258,9/13/2025,C007218,9/13/2025,2025-09,27076.04,400,1894.1,0,27476.04,
95331,9/18/2023,C020264,9/18/2023,2023-09,35013.68,600,2801.1,156.26,35613.68,
250243,12/20/2025,C008741,12/20/2025,2025-12,61627.38,250,3523.65,0,61877.38,
78684,10/9/2025,C006538,10/9/2025,2025-10,97.64,70,2.93,0,167.64,
174014,8/6/2025,C013260,8/6/2025,2025-08,60.54,70,1.82,0,130.54,
237768,1/24/2025,C035090,1/24/2025,2025-01,121647.6,50,6082.38,0,121697.6,
212577,4/14/2025,C022589,4/14/2025,2025-04,36307.35,50,1815.37,0,36357.35,
235675,9/9/2024,C020524,9/9/2024,2024-09,1035.66,20,103.57,5.18,1055.66,
177088,9/12/2024,C024831,9/12/2024,2024-09,17263.54,350,1381.08,86.32,17613.54,
71502,12/11/2025,C047290,12/11/2025,2025-12,7226.3,150,578.1,0,7376.3,
180787,9/5/2025,C028474,9/5/2025,2025-09,22026.3,230,1830,0,22256.3,
240101,12/22/2025,C042026,12/22/2025,2025-12,10634.43,100,531.72,0,10734.43,
255450,9/13/2025,C040585,9/13/2025,2025-09,29837.86,440,2342.06,0,30277.86,
95453,11/22/2025,C040314,11/22/2025,2025-11,26706.01,250,1977.81,0,26956.01,
108011,9/11/2025,C016520,9/11/2025,2025-09,18223.55,230,1133.01,0,18453.55,
199744,9/1/2025,C048383,9/1/2025,2025-09,685.7,70,72.16,2.87,755.7,
238271,11/11/2024,C028659,11/11/2024,2024-11,4317.28,180,338.78,0,4497.28,
229854,12/4/2025,C030374,12/4/2025,2025-12,14905.6,200,1192.45,74.53,15105.6,
176560,9/9/2025,C007875,9/9/2025,2025-09,4281,120,266.51,8.74,4401,
131608,11/25/2022,C002114,11/25/2022,2022-11,268.09,70,8.04,0,338.09,
225539,3/28/2024,C002388,3/28/2024,2024-03,1345.27,20,134.53,0,1365.27,
221781,9/4/2025,C050000,9/4/2025,2025-09,6179.71,200,494.38,0,6379.71,
40518,7/7/2024,C004613,7/7/2024,2024-07,16415.4,150,856.4,0.87,16565.4,
231144,11/27/2024,C038708,11/27/2024,2024-11,19113.17,100,955.66,0,19213.17,
137068,7/28/2025,C021757,7/28/2025,2025-07,12369.94,200,989.6,0,12569.94,
5842,9/13/2025,C026011,9/13/2025,2025-09,12367.35,150,989.39,0,12517.35,
226992,10/20/2025,C022479,10/20/2025,2025-10,67.19,70,2.02,0,137.19,
152225,10/7/2025,C033718,10/7/2025,2025-10,9813.88,150,785.11,0,9963.88,
25016,6/25/2025,C003780,6/25/2025,2025-06,14860.86,200,1188.87,0,15060.86,
126985,2/18/2025,C032761,2/18/2025,2025-02,32848.08,130,1639.13,3.27,32978.08,
2869,10/30/2025,C018964,10/30/2025,2025-10,4195.63,150,335.65,0,4345.63,
207903,5/6/2024,C017045,5/6/2024,2024-05,185.25,70,5.56,0,255.25,
123485,11/2/2025,C027005,11/2/2025,2025-11,16024.4,200,1281.95,0,16224.4,
52634,9/5/2024,C027267,9/5/2024,2024-09,310.7,30,9.32,6.21,340.7,
212046,5/5/2025,C011707,5/5/2025,2025-05,20281.17,150,1622.49,0,20431.17,
252867,10/20/2025,C032597,10/20/2025,2025-10,16116.3,200,1289.3,0,16316.3,
41474,10/12/2025,C034008,10/12/2025,2025-10,155.37,70,4.66,3.11,225.37,
11925,5/10/2025,C012009,5/10/2025,2025-05,32567.71,30,1628.39,162.84,32597.71,
15496,7/11/2025,C008646,7/11/2025,2025-07,13616.71,200,1089.34,0,13816.71,
279305,11/19/2025,C009909,11/19/2025,2025-11,169.23,30,5.08,0,199.23,
78037,3/20/2025,C021207,3/20/2025,2025-03,7912.12,150,632.97,0,8062.12,
274917,7/10/2025,C021638,7/10/2025,2025-07,10817.29,200,865.38,0,11017.29,
252723,5/29/2023,C011771,5/29/2023,2023-05,13036.26,200,1042.9,0,13236.26,
273513,7/27/2025,C016943,7/27/2025,2025-07,8726.1,290,691.94,0,9016.1,
219538,8/14/2025,C036550,8/14/2025,2025-08,19802.82,30,990.14,0,19832.82,
264156,12/19/2025,C036662,12/19/2025,2025-12,25927.89,100,1296.39,0,26027.89,
211335,9/5/2025,C038516,9/5/2025,2025-09,40702.72,400,3243.19,0,41102.72,
194939,8/25/2024,C025174,8/25/2024,2024-08,120.59,70,3.62,0.6,190.59,
248179,11/18/2025,C000786,11/18/2025,2025-11,161.36,70,4.84,0,231.36,
86444,11/21/2024,C023055,11/21/2024,2024-11,10312.31,150,824.98,0,10462.31,
264298,1/10/2025,C035278,1/10/2025,2025-01,3926.73,200,311.52,0,4126.73,
27348,2/13/2025,C013356,2/13/2025,2025-02,6906.25,150,545.95,33.88,7056.25,
85313,7/11/2025,C026366,7/11/2025,2025-07,9539.24,50,476.96,47.7,9589.24,
107439,12/26/2025,C003051,12/26/2025,2025-12,22816.43,230,1919.62,0,23046.43,
162166,12/15/2023,C012477,12/15/2023,2023-12,6993.85,100,559.51,0,7093.85,
95905,3/18/2025,C010015,3/18/2025,2025-03,12099.37,150,598.9,58.98,12249.37,
49338,12/18/2023,C013645,12/18/2023,2023-12,12413.83,100,614.04,0,12513.83,
163948,12/7/2025,C057957,12/7/2025,2025-12,228.42,70,6.85,0,298.42,
198208,12/25/2025,C028855,12/25/2025,2025-12,151.29,30,4.54,0,181.29,
157514,9/25/2024,C030567,9/25/2024,2024-09,35915.24,380,2861.18,0,36295.24,
165077,8/29/2024,C021434,8/29/2024,2024-08,14421.85,200,1153.75,0,14621.85,
107663,9/21/2025,C016837,9/21/2025,2025-09,9000.85,100,720.07,0,9100.85,
289146,12/23/2024,C015064,12/23/2024,2024-12,141.47,70,4.24,0,211.47,
278102,4/20/2025,C012152,4/20/2025,2025-04,11681.41,250,934.51,51.73,11931.41,
1996,1/20/2025,C032048,1/20/2025,2025-01,3754.6,150,300.37,0,3904.6,
143380,4/12/2025,C009221,4/12/2025,2025-04,18297.55,170,910.78,0,18467.55,
216670,6/13/2025,C011631,6/13/2025,2025-06,344.69,140,10.34,0,484.69,
25952,10/23/2025,C044826,10/23/2025,2025-10,22692.13,200,1815.37,0,22892.13,
152259,10/3/2025,C022902,10/3/2025,2025-10,13634.31,420,1081.47,67.24,14054.31,
234732,11/23/2023,C020861,11/23/2023,2023-11,6103.5,150,488.28,0,6253.5,
132691,10/24/2024,C005962,10/24/2024,2024-10,10113.14,200,809.05,50.57,10313.14,
93070,12/9/2025,C036529,12/9/2025,2025-12,17165.75,30,858.29,0,17195.75,
143612,11/11/2024,C008933,11/11/2024,2024-11,1831.75,30,183.18,0,1861.75,C014
118350,9/13/2024,C010816,9/13/2024,2024-09,5953.97,170,470.49,29.19,6123.97,
79716,7/13/2025,C022757,7/13/2025,2025-07,29218.76,200,2337.5,0,29418.76,
14902,1/21/2023,C005382,1/21/2023,2023-01,246.43,70,7.39,4.93,316.43,
285765,2/24/2025,C022296,2/24/2025,2025-02,3495.82,70,172.1,16.81,3565.82,
276453,10/17/2024,C022754,10/17/2024,2024-10,3208.57,150,256.69,0,3358.57,
176970,6/7/2024,C027971,6/7/2024,2024-06,22424.75,230,1253.61,22.06,22654.75,
25135,8/5/2025,C008440,8/5/2025,2025-08,16088.8,60,1608.88,0,16148.8,
16466,12/17/2024,C002642,12/17/2024,2024-12,14329.54,150,1146.36,71.65,14479.54,
164562,12/4/2025,C023105,12/4/2025,2025-12,14807.62,250,1184.61,0,15057.62,
97224,8/11/2025,C033966,8/11/2025,2025-08,6273.31,170,448.84,31.37,6443.31,
2529,6/1/2024,C006959,6/1/2024,2024-06,4414.79,50,353.18,0,4464.79,
245257,10/24/2025,C024164,10/24/2025,2025-10,21752.35,200,1740.19,0,21952.35,
